epoch,train_loss,val_loss,lr
1,13.77190045170162,44.31482696533203,0.001
2,8.250365526779838,42.24617385864258,0.001
3,7.252503996310026,33.28439712524414,0.001
4,6.550795638042947,30.27634048461914,0.001
5,6.448820083037667,30.972206115722656,0.001
6,5.93510971898618,28.77861213684082,0.001
7,5.771945875623952,27.35331916809082,0.001
8,5.683265706767207,26.243366241455078,0.001
9,5.615352625432222,26.620471954345703,0.001
10,5.712743619213933,29.52716064453125,0.001
11,5.500263048254925,27.138607025146484,0.001
12,5.428622784821884,26.39373016357422,0.001
13,5.412786421568497,24.98497772216797,0.001
14,5.296804220780082,26.828052520751953,0.001
15,5.098621155904687,27.022907257080078,0.001
16,5.225868510163349,25.223989486694336,0.001
17,5.044747878675875,24.01793098449707,0.001
18,4.9631668173748515,25.217321395874023,0.001
19,5.006748163181802,24.49666404724121,0.001
20,4.9887284973393315,26.33927345275879,0.001
21,4.855209099209827,23.589778900146484,0.001
22,4.837240662263787,25.518970489501953,0.001
23,4.823936104774475,26.491313934326172,0.001
24,4.794560530911321,24.518943786621094,0.001
25,4.783793234306833,23.474773406982422,0.001
26,4.644024615702421,24.87926483154297,0.001
27,4.591215760811515,25.04608154296875,0.001
28,4.612839343755142,23.959367752075195,0.001
29,4.460192475629889,24.89179229736328,0.001
30,4.563873239185499,24.65070915222168,0.001
31,4.488246072893557,23.87264633178711,0.001
32,4.36082473008529,25.615867614746094,0.001
33,4.441272025522978,23.55638885498047,0.001
34,4.323277434577113,23.211103439331055,0.001
35,4.29345905262491,23.98328399658203,0.001
36,4.188734461431918,23.56529426574707,0.001
37,4.101051556027454,23.97020721435547,0.001
38,4.259663084278936,23.31342315673828,0.001
39,4.136891738228176,23.88917350769043,0.001
40,4.060306157754815,22.528295516967773,0.001
41,4.1302552041800125,23.73862075805664,0.001
42,4.096146373645119,23.27318000793457,0.001
43,4.0256775047468105,25.511518478393555,0.001
44,4.0319879495579265,22.949323654174805,0.001
45,3.875112880831179,25.2314395904541,0.001
46,3.86541415815768,22.52024269104004,0.001
47,3.798071749832319,29.16992950439453,0.001
48,3.880400914212932,23.841270446777344,0.001
49,3.8756541221038154,23.415699005126953,0.001
50,3.755699466104093,23.932861328125,0.001
51,3.829843842464945,24.82513999938965,0.001
52,3.8274324665898862,25.22998809814453,0.001
53,3.623601172281348,22.822824478149414,0.001
54,3.5968886432440383,22.599414825439453,0.001
55,3.5775423283162326,23.853784561157227,0.001
56,3.6836865181508274,22.615148544311523,0.001
57,3.5777355795321255,22.8084774017334,0.001
58,3.470966574938401,23.194135665893555,0.001
59,3.443646068158357,24.11927032470703,0.001
60,3.4197587448617686,22.317705154418945,0.001
61,3.39155970449033,22.952842712402344,0.001
62,3.414911775485329,22.876419067382812,0.001
63,3.3505860929903775,24.857818603515625,0.001
64,3.3142810204754705,26.245620727539062,0.001
65,3.253020895564038,21.989444732666016,0.001
66,3.327018362024556,22.031496047973633,0.001
67,3.148001191408738,21.29960060119629,0.001
68,3.2813455410625623,23.05295753479004,0.001
69,3.24293431510096,23.001813888549805,0.001
70,3.0474214061446814,23.15301513671875,0.001
71,3.1675553658734197,22.11467742919922,0.001
72,3.167800706365834,23.172433853149414,0.001
73,3.134616919185804,21.99712371826172,0.001
74,3.0365970912186997,21.57268524169922,0.001
75,3.0137945983720864,24.04212760925293,0.001
76,2.9989994505177373,21.61564826965332,0.001
77,2.938911178837652,23.083105087280273,0.001
78,2.960437746151634,24.588327407836914,0.001
79,2.9714058430298516,22.307065963745117,0.001
80,2.8972898890142855,22.55467414855957,0.001
81,2.8567422421082207,21.655839920043945,0.001
82,2.8745388984680176,25.44373321533203,0.001
83,2.779227826906287,22.236892700195312,0.001
84,2.793605413125909,22.34162139892578,0.001
85,2.7943748494853144,21.9215087890625,0.001
86,2.7779440011667167,21.99237060546875,0.001
87,2.755317086758821,21.219572067260742,0.001
88,2.7510872560998667,21.825862884521484,0.001
89,2.6742165205271347,22.76148796081543,0.001
90,2.7300191988115725,21.579429626464844,0.001
91,2.684369356735893,23.23883056640625,0.001
92,2.572102829166081,24.23194122314453,0.001
93,2.604334074517955,20.697877883911133,0.001
94,2.5758299037166266,22.095598220825195,0.001
95,2.4900869804879893,21.297460556030273,0.001
96,2.4894479241060172,22.27388572692871,0.001
97,2.5484028536340464,22.424318313598633,0.001
98,2.44372226362643,20.928617477416992,0.001
99,2.4583666143210037,21.909690856933594,0.001
100,2.4561176429624143,20.89142608642578,0.001
101,2.4350661298503047,21.42858123779297,0.001
102,2.389902599479841,21.98862648010254,0.001
103,2.380535558513973,21.24565315246582,0.001
104,2.377137050680492,20.961729049682617,0.001
105,2.4095806945925173,21.75423812866211,0.001
106,2.3861957347911336,21.737287521362305,0.001
107,2.328710261894309,21.19046401977539,0.001
108,2.3229390227276348,20.969209671020508,0.001
109,2.3030963488247083,20.26978302001953,0.001
110,2.337052776761677,20.443450927734375,0.001
111,2.301195116146751,20.645845413208008,0.001
112,2.2153214527213057,21.554853439331055,0.001
113,2.2479438198649366,21.880741119384766,0.001
114,2.2797480173732922,21.182106018066406,0.001
115,2.2116836218730263,21.233924865722656,0.001
116,2.2177846315114396,20.56723976135254,0.001
117,2.181930801142817,21.31139373779297,0.001
118,2.1878186853035637,21.333412170410156,0.001
119,2.1213262405084525,21.195363998413086,0.001
120,2.1871882236522175,20.70859146118164,0.001
121,2.1703824284284012,22.236845016479492,0.001
122,2.099779213252275,21.973838806152344,0.001
123,2.0793694944485375,21.904884338378906,0.001
124,2.0654864868392115,20.837013244628906,0.001
125,2.078930009966311,20.88189697265625,0.001
126,2.078875966694044,20.974105834960938,0.001
127,2.0450144902519556,20.675031661987305,0.001
128,2.0159840713376584,22.293476104736328,0.001
129,2.0935846774474434,21.91702651977539,0.001
130,2.1114488878975743,20.873659133911133,0.001
131,1.9985184552876845,21.947561264038086,0.001
132,2.0100811447786247,20.53693389892578,0.001
133,1.9797488787899846,20.104942321777344,0.001
134,1.9940621321615966,20.78980827331543,0.001
135,1.967945679374363,20.848806381225586,0.001
136,1.9589765577212623,22.11719512939453,0.001
137,1.9900344623171764,20.92515754699707,0.001
138,1.9297993623692056,21.03986358642578,0.001
139,1.977610584186471,20.03813362121582,0.001
140,2.0178610850935397,21.184749603271484,0.001
141,1.9693787266378817,20.268573760986328,0.001
142,1.9211294819479403,20.85821533203125,0.001
143,1.9079418519268865,20.910629272460938,0.001
144,1.9006471400675566,20.24852180480957,0.001
145,1.8881069732748943,21.26021385192871,0.001
146,1.8750735171463178,20.37512969970703,0.001
147,1.8895177128522291,21.45610809326172,0.001
148,1.8474251627922058,20.816843032836914,0.001
149,1.8808252811431885,20.067813873291016,0.001
150,1.8905427844628044,21.393728256225586,0.001
151,1.8666581135729086,22.153106689453125,0.001
152,1.9261254435000212,20.56821632385254,0.001
153,1.8095902787602467,20.47775650024414,0.001
154,1.831209326567857,21.265989303588867,0.001
155,1.8184163427871207,20.546117782592773,0.001
156,1.810568095549293,20.15999412536621,0.001
157,1.8411782254343447,20.269697189331055,0.001
158,1.8128427720588187,21.776599884033203,0.001
159,1.8106108916842418,20.537038803100586,0.001
160,1.8230691046818444,21.790306091308594,0.001
161,1.8444900020309116,21.486751556396484,0.001
162,1.8254133566566135,21.22567367553711,0.001
163,1.7999691133913787,21.499980926513672,0.001
164,1.7876687892105267,20.4029598236084,0.001
165,1.783078266226727,19.855384826660156,0.001
166,1.7443284159121306,20.74051284790039,0.001
167,1.7803980617419533,21.12154197692871,0.001
168,1.7854653272939764,21.303619384765625,0.001
169,1.7627766132354736,20.15787124633789,0.001
170,1.7400692649509595,20.06805992126465,0.001
171,1.7329473210417705,20.168283462524414,0.001
172,1.6869170536165652,20.28089141845703,0.001
173,1.7506850361824036,21.432823181152344,0.001
174,1.7416786888371343,19.75777816772461,0.001
175,1.7479918495468472,21.108360290527344,0.001
176,1.753659646148267,20.244895935058594,0.001
177,1.669744233722272,20.329090118408203,0.001
178,1.6749152541160583,21.334516525268555,0.001
179,1.70271711634553,20.269920349121094,0.001
180,1.6789840433908545,20.35517120361328,0.001
181,1.6425128980823185,20.300777435302734,0.001
182,1.6496934035549993,21.42978858947754,0.001
183,1.650342881679535,20.42481231689453,0.001
184,1.64636128363402,20.391542434692383,0.001
185,1.65461535298306,22.342369079589844,0.001
186,1.7134245219437971,21.19203758239746,0.001
187,1.6881306275077488,20.568618774414062,0.001
188,1.6325387255005215,20.521671295166016,0.001
189,1.6507012792255567,21.47414779663086,0.001
190,1.645966551873995,20.394174575805664,0.001
191,1.6405151343863944,20.48585319519043,0.001
192,1.6320375359576682,20.7679386138916,0.001
193,1.6759068862251614,20.93340492248535,0.001
194,1.61350345093271,20.01253890991211,0.001
195,1.6324003883030103,20.1811580657959,0.001
196,1.6173334912113522,20.51911163330078,0.001
197,1.558613086524217,20.233177185058594,0.001
198,1.5623333298641702,20.170360565185547,0.001
199,1.5816351434458857,21.054208755493164,0.001
200,1.5837484714777574,20.58715057373047,0.001
201,1.5722287271333777,19.85086441040039,0.001
202,1.5595499575138092,20.27333641052246,0.001
203,1.558517318704854,20.394001007080078,0.001
204,1.5904022105362103,20.793027877807617,0.001
205,1.5838294353174127,20.35414695739746,0.001
206,1.5478792760683142,20.91869354248047,0.001
207,1.5753461420536041,20.155635833740234,0.001
208,1.545960598665735,19.992050170898438,0.001
209,1.5500270102335059,20.255460739135742,0.001
210,1.5660162360771843,20.070037841796875,0.001
211,1.5942554609931034,20.606584548950195,0.001
212,1.545025269622388,20.536643981933594,0.001
213,1.5497964296651923,20.30364990234375,0.001
214,1.5279538864674775,20.10269546508789,0.001
215,1.5672539887220964,21.234149932861328,0.001
216,1.566002572360246,19.785438537597656,0.001
217,1.530367428841798,20.243667602539062,0.001
218,1.4953518147053926,20.010971069335938,0.001
219,1.5226481751255367,20.24546241760254,0.001
220,1.4942055500071982,20.121295928955078,0.001
221,1.48288094997406,20.269956588745117,0.001
222,1.5253515969152036,20.69624900817871,0.001
223,1.5294842046240102,21.672758102416992,0.001
224,1.5078023659146351,20.509023666381836,0.001
225,1.511301982661952,19.919288635253906,0.001
226,1.5029096421988115,20.62469482421875,0.001
227,1.4871633454509403,19.90932846069336,0.001
228,1.5043559242849764,20.268285751342773,0.001
229,1.4903412564941074,19.88654327392578,0.001
230,1.5353544665419536,20.50365447998047,0.001
231,1.515919699617054,19.95537567138672,0.001
232,1.457031602444856,20.060848236083984,0.001
233,1.4898008108139038,19.35246467590332,0.001
234,1.535990341849949,20.612060546875,0.001
235,1.5579205971697103,21.088083267211914,0.001
236,1.541196829598883,21.21988868713379,0.001
237,1.5528065225352412,20.25046157836914,0.001
238,1.4799229023249254,20.1641845703125,0.001
239,1.46787447385166,19.991077423095703,0.001
240,1.4922158199807871,19.711708068847656,0.001
241,1.4439347567765608,19.699769973754883,0.001
242,1.4071140159731326,20.8799991607666,0.001
243,1.4593244881733605,20.540098190307617,0.001
244,1.4514681645061658,19.75152015686035,0.001
245,1.455518933094066,20.04046058654785,0.001
246,1.451304808906887,20.50099754333496,0.001
247,1.4298826987328737,20.950031280517578,0.001
248,1.4276731273402339,20.039344787597656,0.001
249,1.4418248948843584,19.811979293823242,0.001
250,1.506783567045046,21.43806266784668,0.001
251,1.4582648367985436,20.123632431030273,0.001
252,1.4415139089459958,20.545875549316406,0.001
253,1.430948502343634,20.509960174560547,0.001
254,1.4563633229421533,20.73173713684082,0.001
255,1.4488628441872804,20.335298538208008,0.001
256,1.4003788615050523,20.546533584594727,0.001
257,1.421226618082627,21.468910217285156,0.001
258,1.4597596707551375,21.279451370239258,0.001
259,1.4142145877299102,20.24907684326172,0.001
260,1.4326252237610195,20.510915756225586,0.001
261,1.4070813772471056,19.794986724853516,0.001
262,1.4136619490125906,20.016897201538086,0.001
263,1.402723112831945,20.255735397338867,0.001
264,1.3997940926448158,20.78458595275879,0.001
265,1.3692954078964565,20.318912506103516,0.001
266,1.4046423934076144,20.50827980041504,0.001
267,1.3771917871806933,20.8186092376709,0.001
268,1.4092459562032118,20.689321517944336,0.001
269,1.3916886695053265,20.354755401611328,0.001
270,1.4338098382172377,21.03980827331543,0.001
271,1.410356061614078,20.493629455566406,0.001
272,1.3848247981589774,22.60822868347168,0.001
273,1.3815863728523254,19.76891326904297,0.001
274,1.403654457434364,19.890546798706055,0.001
275,1.4470525319161622,20.333580017089844,0.001
276,1.3914561517860577,20.35372543334961,0.001
277,1.4171484333017599,19.791494369506836,0.001
278,1.4140930298877799,19.928369522094727,0.001
279,1.3922068437804347,20.659162521362305,0.001
280,1.388825096513914,20.79579734802246,0.001
281,1.3603610655535823,20.695598602294922,0.001
282,1.387785535791646,20.23963165283203,0.001
283,1.3737233780000522,19.659568786621094,0.001
284,1.3841293998386548,20.112686157226562,0.001
285,1.4153755099877068,21.819862365722656,0.001
286,1.4024252865625464,20.35759735107422,0.001
287,1.3690544276133827,20.143390655517578,0.001
288,1.3524540358263513,20.503652572631836,0.001
289,1.3739202106776445,20.035396575927734,0.001
290,1.314036637544632,20.168312072753906,0.001
291,1.404800921678543,20.505165100097656,0.001
292,1.329741172168566,19.738576889038086,0.001
293,1.335978774920754,20.282339096069336,0.001
294,1.3466536428617395,20.541025161743164,0.001
295,1.3378545622462812,19.907102584838867,0.001
296,1.3218423879664878,20.03948211669922,0.001
297,1.3095696639755499,19.81859016418457,0.001
298,1.3682100241598876,21.007905960083008,0.001
299,1.3679725890574248,21.13509178161621,0.001
300,1.3554312981989072,20.210037231445312,0.001
301,1.3822736241247342,20.129716873168945,0.001
302,1.36680714915628,19.891658782958984,0.001
303,1.3284524322851845,20.14593505859375,0.001
304,1.3027750486912935,20.531906127929688,0.001
305,1.3296918674655582,19.513601303100586,0.001
306,1.3155321699121725,20.245485305786133,0.001
307,1.2922882806995641,20.250534057617188,0.001
308,1.2894305988498356,19.36577033996582,0.001
309,1.3018640014140501,20.27008056640625,0.001
310,1.3218022973641106,19.978403091430664,0.001
311,1.372701473210169,20.227407455444336,0.001
312,1.2907378064549488,19.65047264099121,0.001
313,1.309878590962161,19.931922912597656,0.001
314,1.318513936970545,19.684650421142578,0.001
315,1.2978557413039,19.934642791748047,0.001
316,1.2989169125971587,20.378278732299805,0.001
317,1.3485695991827094,19.715049743652344,0.001
318,1.318925304905228,20.05968475341797,0.001
319,1.297835748480714,20.126991271972656,0.001
320,1.2953007966279984,19.772127151489258,0.001
321,1.3059269928413888,20.51096534729004,0.001
322,1.281841393398202,20.241609573364258,0.001
323,1.3017443548078123,20.332786560058594,0.001
324,1.2782718979794045,20.94965171813965,0.001
325,1.2947809961826906,20.034448623657227,0.001
326,1.2832487465246865,20.383743286132812,0.001
327,1.267228849556135,20.65785026550293,0.001
328,1.2592397027689477,20.29300308227539,0.001
329,1.2412720400354136,20.503158569335938,0.001
330,1.2660780782284944,20.386714935302734,0.001
331,1.2861204199168994,20.165132522583008,0.001
332,1.2872285253327826,20.399721145629883,0.001
333,1.244986657863078,20.43669319152832,0.001
334,1.2615376101887745,20.337364196777344,0.001
335,1.2488070635691932,19.966991424560547,0.001
336,1.252538140701211,20.377397537231445,0.001
337,1.2587350853111432,19.928510665893555,0.001
338,1.2450477927923203,20.40137481689453,0.001
339,1.292918561593346,20.088024139404297,0.001
340,1.2537703611280606,20.634395599365234,0.001
341,1.27560344727143,20.485000610351562,0.001
342,1.2495215975719949,20.87165069580078,0.001
343,1.2273755151292551,20.319860458374023,0.001
344,1.2258192741352578,20.51994514465332,0.001
345,1.2469195218189904,20.109079360961914,0.001
346,1.2350226472253385,19.90595245361328,0.001
347,1.2949612626562947,20.34101104736328,0.001
348,1.2535360999729321,20.20672607421875,0.001
349,1.2113997048657874,20.36992835998535,0.001
350,1.2619390831045483,19.994638442993164,0.001
351,1.2563927516989086,20.66849136352539,0.001
352,1.2549691887005516,20.505462646484375,0.001
353,1.2841991976551388,20.50054359436035,0.001
354,1.2654390445222026,20.29348373413086,0.001
355,1.2358299098584964,20.63106918334961,0.001
356,1.2404460369244865,20.413022994995117,0.001
357,1.2481234436449797,19.460371017456055,0.001
358,1.2239407547142194,20.39711570739746,0.001
359,1.2445232051870097,21.02434539794922,0.001
360,1.2032439332941305,20.00116539001465,0.001
361,1.2026248217924782,20.2193546295166,0.001
362,1.191435760130053,20.101396560668945,0.001
363,1.2216369315333988,20.028974533081055,0.001
364,1.2463241517543793,19.979108810424805,0.001
365,1.181815918373025,20.160839080810547,0.001
366,1.1525798336319302,20.56645965576172,0.001
367,1.2292083048302194,19.434738159179688,0.001
368,1.1946121084949244,20.54388427734375,0.001
369,1.2262426083502562,19.982929229736328,0.001
370,1.2360462844371796,20.823026657104492,0.001
371,1.20270650671876,20.92228126525879,0.001
372,1.1939172226449717,19.854745864868164,0.001
373,1.1838555595149165,20.151569366455078,0.001
374,1.2343903242245964,20.696998596191406,0.001
375,1.243866573209348,20.232688903808594,0.001
376,1.185356493877328,20.482120513916016,0.001
377,1.2168179808751396,19.72450065612793,0.001
378,1.2090705335140228,20.390647888183594,0.001
379,1.1942892411480779,19.883819580078125,0.001
380,1.210886948134588,20.19183921813965,0.001
381,1.227593332529068,21.69856071472168,0.001
382,1.2302963921557302,20.945919036865234,0.001
383,1.203799857393555,19.962600708007812,0.001
384,1.22303560246592,20.540029525756836,0.001
385,1.267938569188118,19.767501831054688,0.001
386,1.2013260132592658,19.90083885192871,0.001
387,1.1974220826573994,19.877727508544922,0.001
388,1.1908951440583104,19.834014892578125,0.001
389,1.1585502190434414,20.671741485595703,0.001
390,1.215536755712136,20.336257934570312,0.001
391,1.18770950190399,19.99648094177246,0.001
392,1.1754901279573855,20.298341751098633,0.001
393,1.1928602929996408,20.337717056274414,0.001
394,1.198726378057314,19.973419189453125,0.001
395,1.1698751993801282,19.831144332885742,0.001
396,1.16065314412117,19.814977645874023,0.001
397,1.1530603267576383,19.80571746826172,0.001
398,1.171963375547658,20.621662139892578,0.001
399,1.2034517448881399,20.949947357177734,0.001
400,1.1743936182364174,19.826614379882812,0.001
